High_Quality,Low_Quality,Type
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_90.jpg,processed_images\low_resolution\automobile_1_90.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_90.jpg,processed_images\noisy\automobile_1_90.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_90.jpg,processed_images\underexposed\automobile_1_90.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_90.jpg,processed_images\overexposed\automobile_1_90.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_90.jpg,processed_images\compressed\automobile_1_90.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_91.jpg,processed_images\low_resolution\automobile_1_91.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_91.jpg,processed_images\noisy\automobile_1_91.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_91.jpg,processed_images\underexposed\automobile_1_91.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_91.jpg,processed_images\overexposed\automobile_1_91.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_91.jpg,processed_images\compressed\automobile_1_91.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_92.jpg,processed_images\low_resolution\automobile_1_92.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_92.jpg,processed_images\noisy\automobile_1_92.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_92.jpg,processed_images\underexposed\automobile_1_92.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_92.jpg,processed_images\overexposed\automobile_1_92.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_92.jpg,processed_images\compressed\automobile_1_92.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_93.jpg,processed_images\low_resolution\automobile_1_93.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_93.jpg,processed_images\noisy\automobile_1_93.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_93.jpg,processed_images\underexposed\automobile_1_93.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_93.jpg,processed_images\overexposed\automobile_1_93.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_93.jpg,processed_images\compressed\automobile_1_93.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_94.jpg,processed_images\low_resolution\automobile_1_94.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_94.jpg,processed_images\noisy\automobile_1_94.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_94.jpg,processed_images\underexposed\automobile_1_94.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_94.jpg,processed_images\overexposed\automobile_1_94.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_94.jpg,processed_images\compressed\automobile_1_94.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_95.jpg,processed_images\low_resolution\automobile_1_95.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_95.jpg,processed_images\noisy\automobile_1_95.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_95.jpg,processed_images\underexposed\automobile_1_95.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_95.jpg,processed_images\overexposed\automobile_1_95.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_95.jpg,processed_images\compressed\automobile_1_95.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_96.jpg,processed_images\low_resolution\automobile_1_96.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_96.jpg,processed_images\noisy\automobile_1_96.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_96.jpg,processed_images\underexposed\automobile_1_96.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_96.jpg,processed_images\overexposed\automobile_1_96.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_96.jpg,processed_images\compressed\automobile_1_96.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_97.jpg,processed_images\low_resolution\automobile_1_97.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_97.jpg,processed_images\noisy\automobile_1_97.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_97.jpg,processed_images\underexposed\automobile_1_97.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_97.jpg,processed_images\overexposed\automobile_1_97.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_97.jpg,processed_images\compressed\automobile_1_97.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_98.jpg,processed_images\low_resolution\automobile_1_98.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_98.jpg,processed_images\noisy\automobile_1_98.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_98.jpg,processed_images\underexposed\automobile_1_98.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_98.jpg,processed_images\overexposed\automobile_1_98.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_98.jpg,processed_images\compressed\automobile_1_98.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_99.jpg,processed_images\low_resolution\automobile_1_99.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_99.jpg,processed_images\noisy\automobile_1_99.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_99.jpg,processed_images\underexposed\automobile_1_99.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_99.jpg,processed_images\overexposed\automobile_1_99.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_1_99.jpg,processed_images\compressed\automobile_1_99.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_0.jpg,processed_images\low_resolution\automobile_2_0.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_0.jpg,processed_images\noisy\automobile_2_0.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_0.jpg,processed_images\underexposed\automobile_2_0.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_0.jpg,processed_images\overexposed\automobile_2_0.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_0.jpg,processed_images\compressed\automobile_2_0.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_1.jpg,processed_images\low_resolution\automobile_2_1.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_1.jpg,processed_images\noisy\automobile_2_1.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_1.jpg,processed_images\underexposed\automobile_2_1.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_1.jpg,processed_images\overexposed\automobile_2_1.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_1.jpg,processed_images\compressed\automobile_2_1.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_10.jpg,processed_images\low_resolution\automobile_2_10.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_10.jpg,processed_images\noisy\automobile_2_10.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_10.jpg,processed_images\underexposed\automobile_2_10.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_10.jpg,processed_images\overexposed\automobile_2_10.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_10.jpg,processed_images\compressed\automobile_2_10.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_100.jpg,processed_images\low_resolution\automobile_2_100.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_100.jpg,processed_images\noisy\automobile_2_100.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_100.jpg,processed_images\underexposed\automobile_2_100.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_100.jpg,processed_images\overexposed\automobile_2_100.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_100.jpg,processed_images\compressed\automobile_2_100.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_101.jpg,processed_images\low_resolution\automobile_2_101.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_101.jpg,processed_images\noisy\automobile_2_101.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_101.jpg,processed_images\underexposed\automobile_2_101.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_101.jpg,processed_images\overexposed\automobile_2_101.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_101.jpg,processed_images\compressed\automobile_2_101.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_102.jpg,processed_images\low_resolution\automobile_2_102.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_102.jpg,processed_images\noisy\automobile_2_102.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_102.jpg,processed_images\underexposed\automobile_2_102.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_102.jpg,processed_images\overexposed\automobile_2_102.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_102.jpg,processed_images\compressed\automobile_2_102.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_103.jpg,processed_images\low_resolution\automobile_2_103.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_103.jpg,processed_images\noisy\automobile_2_103.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_103.jpg,processed_images\underexposed\automobile_2_103.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_103.jpg,processed_images\overexposed\automobile_2_103.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_103.jpg,processed_images\compressed\automobile_2_103.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_104.jpg,processed_images\low_resolution\automobile_2_104.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_104.jpg,processed_images\noisy\automobile_2_104.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_104.jpg,processed_images\underexposed\automobile_2_104.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_104.jpg,processed_images\overexposed\automobile_2_104.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_104.jpg,processed_images\compressed\automobile_2_104.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_105.jpg,processed_images\low_resolution\automobile_2_105.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_105.jpg,processed_images\noisy\automobile_2_105.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_105.jpg,processed_images\underexposed\automobile_2_105.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_105.jpg,processed_images\overexposed\automobile_2_105.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_105.jpg,processed_images\compressed\automobile_2_105.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_106.jpg,processed_images\low_resolution\automobile_2_106.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_106.jpg,processed_images\noisy\automobile_2_106.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_106.jpg,processed_images\underexposed\automobile_2_106.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_106.jpg,processed_images\overexposed\automobile_2_106.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_106.jpg,processed_images\compressed\automobile_2_106.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_107.jpg,processed_images\low_resolution\automobile_2_107.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_107.jpg,processed_images\noisy\automobile_2_107.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_107.jpg,processed_images\underexposed\automobile_2_107.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_107.jpg,processed_images\overexposed\automobile_2_107.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_107.jpg,processed_images\compressed\automobile_2_107.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_108.jpg,processed_images\low_resolution\automobile_2_108.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_108.jpg,processed_images\noisy\automobile_2_108.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_108.jpg,processed_images\underexposed\automobile_2_108.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_108.jpg,processed_images\overexposed\automobile_2_108.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_108.jpg,processed_images\compressed\automobile_2_108.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_109.jpg,processed_images\low_resolution\automobile_2_109.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_109.jpg,processed_images\noisy\automobile_2_109.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_109.jpg,processed_images\underexposed\automobile_2_109.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_109.jpg,processed_images\overexposed\automobile_2_109.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_109.jpg,processed_images\compressed\automobile_2_109.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_11.jpg,processed_images\low_resolution\automobile_2_11.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_11.jpg,processed_images\noisy\automobile_2_11.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_11.jpg,processed_images\underexposed\automobile_2_11.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_11.jpg,processed_images\overexposed\automobile_2_11.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_11.jpg,processed_images\compressed\automobile_2_11.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_110.jpg,processed_images\low_resolution\automobile_2_110.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_110.jpg,processed_images\noisy\automobile_2_110.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_110.jpg,processed_images\underexposed\automobile_2_110.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_110.jpg,processed_images\overexposed\automobile_2_110.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_110.jpg,processed_images\compressed\automobile_2_110.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_111.jpg,processed_images\low_resolution\automobile_2_111.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_111.jpg,processed_images\noisy\automobile_2_111.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_111.jpg,processed_images\underexposed\automobile_2_111.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_111.jpg,processed_images\overexposed\automobile_2_111.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_111.jpg,processed_images\compressed\automobile_2_111.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_112.jpg,processed_images\low_resolution\automobile_2_112.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_112.jpg,processed_images\noisy\automobile_2_112.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_112.jpg,processed_images\underexposed\automobile_2_112.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_112.jpg,processed_images\overexposed\automobile_2_112.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_112.jpg,processed_images\compressed\automobile_2_112.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_113.jpg,processed_images\low_resolution\automobile_2_113.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_113.jpg,processed_images\noisy\automobile_2_113.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_113.jpg,processed_images\underexposed\automobile_2_113.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_113.jpg,processed_images\overexposed\automobile_2_113.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_113.jpg,processed_images\compressed\automobile_2_113.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_114.jpg,processed_images\low_resolution\automobile_2_114.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_114.jpg,processed_images\noisy\automobile_2_114.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_114.jpg,processed_images\underexposed\automobile_2_114.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_114.jpg,processed_images\overexposed\automobile_2_114.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_114.jpg,processed_images\compressed\automobile_2_114.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_115.jpg,processed_images\low_resolution\automobile_2_115.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_115.jpg,processed_images\noisy\automobile_2_115.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_115.jpg,processed_images\underexposed\automobile_2_115.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_115.jpg,processed_images\overexposed\automobile_2_115.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_115.jpg,processed_images\compressed\automobile_2_115.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_116.jpg,processed_images\low_resolution\automobile_2_116.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_116.jpg,processed_images\noisy\automobile_2_116.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_116.jpg,processed_images\underexposed\automobile_2_116.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_116.jpg,processed_images\overexposed\automobile_2_116.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_116.jpg,processed_images\compressed\automobile_2_116.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_117.jpg,processed_images\low_resolution\automobile_2_117.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_117.jpg,processed_images\noisy\automobile_2_117.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_117.jpg,processed_images\underexposed\automobile_2_117.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_117.jpg,processed_images\overexposed\automobile_2_117.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_117.jpg,processed_images\compressed\automobile_2_117.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_118.jpg,processed_images\low_resolution\automobile_2_118.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_118.jpg,processed_images\noisy\automobile_2_118.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_118.jpg,processed_images\underexposed\automobile_2_118.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_118.jpg,processed_images\overexposed\automobile_2_118.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_118.jpg,processed_images\compressed\automobile_2_118.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_119.jpg,processed_images\low_resolution\automobile_2_119.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_119.jpg,processed_images\noisy\automobile_2_119.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_119.jpg,processed_images\underexposed\automobile_2_119.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_119.jpg,processed_images\overexposed\automobile_2_119.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_119.jpg,processed_images\compressed\automobile_2_119.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_12.jpg,processed_images\low_resolution\automobile_2_12.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_12.jpg,processed_images\noisy\automobile_2_12.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_12.jpg,processed_images\underexposed\automobile_2_12.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_12.jpg,processed_images\overexposed\automobile_2_12.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_12.jpg,processed_images\compressed\automobile_2_12.jpg,compressed
